# nx 200 
# ny 200 
# zeta0    alpha   kzeta       
0.87362      0.41206      77.09745
0.87362      0.42211      75.61092
0.87362      0.43216      74.16862
0.87362      0.44221      72.76884
0.87362      0.45226      71.40996
0.87362      0.46231      70.09039
0.87362      0.47236      68.80867
0.87362      0.48241      67.56336
0.87362      0.49246      66.35311
0.87362      0.50251      65.17664
0.87362      0.51256      64.03269
0.87362      0.52261      62.92011
0.87362      0.53266      61.83775
0.87362      0.54271      60.78454
0.87362      0.55276      59.75945
0.87362      0.56281      58.76149
0.87362      0.57286      57.78971
0.87362      0.58291      56.84322
0.87362      0.59296      55.92115
0.87362      0.60302      55.02266
0.87362      0.61307      54.14696
0.87362      0.62312      53.29330
0.87362      0.63317      52.46093
0.87362      0.64322      51.64915
0.87362      0.65327      50.85730
0.87362      0.66332      50.08473
0.87362      0.67337      49.33082
0.87362      0.68342      48.59496
0.87362      0.69347      47.87660
0.87362      0.70352      47.17517
0.87362      0.71357      46.49014
0.87362      0.72362      45.82102
0.87362      0.73367      45.16731
0.87362      0.74372      44.52854
0.87362      0.75377      43.90426
0.87362      0.76382      43.29402
0.87362      0.77387      42.69742
0.87362      0.78392      42.11404
0.87362      0.79397      41.54349
0.87362      0.80402      40.98540
0.87362      0.81407      40.43941
0.87362      0.82412      39.90517
0.87362      0.83417      39.38234
0.87362      0.84422      38.87060
0.87362      0.85427      38.36963
0.87362      0.86432      37.87913
0.87362      0.87437      37.39880
0.87362      0.88442      36.92838
0.87362      0.89447      36.46757
0.87362      0.90452      36.01613
0.87362      0.91457      35.57379
0.87362      0.92462      35.14031
0.87362      0.93467      34.71546
0.87362      0.94472      34.29900
0.87362      0.95477      33.89071
0.87362      0.96482      33.49037
0.87362      0.97487      33.09778
0.87362      0.98492      32.71275
0.87362      0.99497      32.33506
0.87362      1.00503      31.96454
0.87362      1.01508      31.60100
0.87362      1.02513      31.24426
0.87362      1.03518      30.89416
0.87362      1.04523      30.55052
0.87362      1.05528      30.21320
0.87362      1.06533      29.88202
0.87362      1.07538      29.55685
0.87362      1.08543      29.23752
0.87362      1.09548      28.92391
0.87362      1.10553      28.61588
0.87362      1.11558      28.31328
0.87362      1.12563      28.01600
0.87362      1.13568      27.72390
0.87362      1.14573      27.43687
0.87362      1.15578      27.15478
0.87362      1.16583      26.87752
0.87362      1.17588      26.60498
0.87362      1.18593      26.33704
0.87362      1.19598      26.07361
0.87362      1.20603      25.81459
0.87362      1.21608      25.55986
0.87362      1.22613      25.30934
0.87362      1.23618      25.06293
0.87362      1.24623      24.82055
0.87362      1.25628      24.58209
0.87362      1.26633      24.34748
0.87362      1.27638      24.11663
0.87362      1.28643      23.88945
0.87362      1.29648      23.66588
0.87362      1.30653      23.44583
0.87362      1.31658      23.22923
0.87362      1.32663      23.01599
0.87362      1.33668      22.80606
0.87362      1.34673      22.59937
0.87362      1.35678      22.39584
0.87362      1.36683      22.19540
0.87362      1.37688      21.99800
0.87362      1.38693      21.80358
0.87362      1.39698      21.61206
0.87362      1.40704      21.42340
0.87362      1.41709      21.23753
0.87362      1.42714      21.05440
0.87362      1.43719      20.87395
0.87362      1.44724      20.69613
0.87362      1.45729      20.52089
0.87362      1.46734      20.34817
0.87362      1.47739      20.17793
0.87362      1.48744      20.01011
0.87362      1.49749      19.84468
0.87362      1.50754      19.68158
0.87362      1.51759      19.52077
0.87362      1.52764      19.36221
0.87362      1.53769      19.20585
0.87362      1.54774      19.05165
0.87362      1.55779      18.89957
0.87362      1.56784      18.74957
0.87362      1.57789      18.60161
0.87362      1.58794      18.45565
0.87362      1.59799      18.31166
0.87362      1.60804      18.16960
0.87362      1.61809      18.02943
0.87362      1.62814      17.89112
0.87362      1.63819      17.75464
0.87362      1.64824      17.61995
0.87362      1.65829      17.48702
0.87362      1.66834      17.35582
0.87362      1.67839      17.22632
0.87362      1.68844      17.09848
0.87362      1.69849      16.97229
0.87362      1.70854      16.84770
0.87362      1.71859      16.72469
0.87362      1.72864      16.60324
0.87362      1.73869      16.48332
0.87362      1.74874      16.36489
0.87362      1.75879      16.24794
0.87362      1.76884      16.13244
0.87362      1.77889      16.01836
0.87362      1.78894      15.90568
0.87362      1.79899      15.79438
0.87362      1.80905      15.68443
0.87362      1.81910      15.57582
0.87362      1.82915      15.46851
0.87362      1.83920      15.36249
0.87362      1.84925      15.25773
0.87362      1.85930      15.15422
0.87362      1.86935      15.05193
0.87362      1.87940      14.95085
0.87362      1.88945      14.85095
0.87362      1.89950      14.75222
0.87362      1.90955      14.65463
0.87362      1.91960      14.55818
0.87362      1.92965      14.46283
0.87362      1.93970      14.36858
0.87362      1.94975      14.27540
0.87362      1.95980      14.18328
0.87362      1.96985      14.09220
0.87362      1.97990      14.00214
0.87362      1.98995      13.91310
0.87362      2.00000      13.82505
0.87839      0.00000      237.58760
0.87839      0.01005      229.72157
0.87839      0.02010      222.23039
0.87839      0.03015      215.09150
0.87839      0.04020      208.28397
0.87839      0.05025      201.78835
0.87839      0.06030      195.58654
0.87839      0.07035      189.66169
0.87839      0.08040      183.99813
0.87839      0.09045      178.58122
0.87839      0.10050      173.39732
0.87839      0.11055      168.43368
0.87839      0.12060      163.67839
0.87839      0.13065      159.12030
0.87839      0.14070      154.74899
0.87839      0.15075      150.55470
0.87839      0.16080      146.52827
0.87839      0.17085      142.66111
0.87839      0.18090      138.94516
0.87839      0.19095      135.37286
0.87839      0.20101      131.93708
0.87839      0.21106      128.63115
0.87839      0.22111      125.44876
0.87839      0.23116      122.38398
0.87839      0.24121      119.43123
0.87839      0.25126      116.58524
0.87839      0.26131      113.84104
0.87839      0.27136      111.19395
0.87839      0.28141      108.63953
0.87839      0.29146      106.17359
0.87839      0.30151      103.79219
0.87839      0.31156      101.49158
0.87839      0.32161      99.26821
0.87839      0.33166      97.11873
0.87839      0.34171      95.03996
0.87839      0.35176      93.02889
0.87839      0.36181      91.08265
0.87839      0.37186      89.19855
0.87839      0.38191      87.37400
0.87839      0.39196      85.60656
0.87839      0.40201      83.89390
0.87839      0.41206      82.23382
0.87839      0.42211      80.62422
0.87839      0.43216      79.06309
0.87839      0.44221      77.54854
0.87839      0.45226      76.07875
0.87839      0.46231      74.65200
0.87839      0.47236      73.26664
0.87839      0.48241      71.92110
0.87839      0.49246      70.61389
0.87839      0.50251      69.34358
0.87839      0.51256      68.10880
0.87839      0.52261      66.90826
0.87839      0.53266      65.74071
0.87839      0.54271      64.60496
0.87839      0.55276      63.49988
0.87839      0.56281      62.42437
0.87839      0.57286      61.37741
0.87839      0.58291      60.35798
0.87839      0.59296      59.36516
0.87839      0.60302      58.39801
0.87839      0.61307      57.45566
0.87839      0.62312      56.53728
0.87839      0.63317      55.64207
0.87839      0.64322      54.76925
0.87839      0.65327      53.91808
0.87839      0.66332      53.08786
0.87839      0.67337      52.27791
0.87839      0.68342      51.48757
0.87839      0.69347      50.71621
0.87839      0.70352      49.96323
0.87839      0.71357      49.22806
0.87839      0.72362      48.51013
0.87839      0.73367      47.80891
0.87839      0.74372      47.12388
0.87839      0.75377      46.45455
0.87839      0.76382      45.80044
0.87839      0.77387      45.16109
0.87839      0.78392      44.53606
0.87839      0.79397      43.92493
0.87839      0.80402      43.32727
0.87839      0.81407      42.74271
0.87839      0.82412      42.17085
0.87839      0.83417      41.61133
0.87839      0.84422      41.06379
0.87839      0.85427      40.52790
0.87839      0.86432      40.00331
0.87839      0.87437      39.48972
0.87839      0.88442      38.98682
0.87839      0.89447      38.49431
0.87839      0.90452      38.01190
0.87839      0.91457      37.53932
0.87839      0.92462      37.07629
0.87839      0.93467      36.62257
0.87839      0.94472      36.17790
0.87839      0.95477      35.74204
0.87839      0.96482      35.31475
0.87839      0.97487      34.89581
0.87839      0.98492      34.48501
0.87839      0.99497      34.08212
0.87839      1.00503      33.68695
0.87839      1.01508      33.29930
0.87839      1.02513      32.91897
0.87839      1.03518      32.54578
0.87839      1.04523      32.17954
0.87839      1.05528      31.82010
0.87839      1.06533      31.46727
0.87839      1.07538      31.12089
0.87839      1.08543      30.78081
0.87839      1.09548      30.44686
0.87839      1.10553      30.11891
0.87839      1.11558      29.79680
0.87839      1.12563      29.48039
0.87839      1.13568      29.16956
0.87839      1.14573      28.86416
0.87839      1.15578      28.56408
0.87839      1.16583      28.26917
0.87839      1.17588      27.97933
0.87839      1.18593      27.69444
0.87839      1.19598      27.41438
0.87839      1.20603      27.13903
0.87839      1.21608      26.86831
0.87839      1.22613      26.60209
0.87839      1.23618      26.34028
0.87839      1.24623      26.08278
0.87839      1.25628      25.82949
0.87839      1.26633      25.58032
0.87839      1.27638      25.33518
0.87839      1.28643      25.09398
0.87839      1.29648      24.85664
0.87839      1.30653      24.62306
0.87839      1.31658      24.39318
0.87839      1.32663      24.16691
0.87839      1.33668      23.94417
0.87839      1.34673      23.72489
0.87839      1.35678      23.50900
0.87839      1.36683      23.29642
0.87839      1.37688      23.08708
0.87839      1.38693      22.88093
0.87839      1.39698      22.67789
0.87839      1.40704      22.47789
0.87839      1.41709      22.28089
0.87839      1.42714      22.08681
0.87839      1.43719      21.89559
0.87839      1.44724      21.70719
0.87839      1.45729      21.52153
0.87839      1.46734      21.33858
0.87839      1.47739      21.15827
0.87839      1.48744      20.98055
0.87839      1.49749      20.80538
0.87839      1.50754      20.63269
0.87839      1.51759      20.46245
0.87839      1.52764      20.29461
0.87839      1.53769      20.12911
0.87839      1.54774      19.96592
0.87839      1.55779      19.80500
0.87839      1.56784      19.64629
0.87839      1.57789      19.48976
0.87839      1.58794      19.33536
0.87839      1.59799      19.18306
0.87839      1.60804      19.03282
0.87839      1.61809      18.88459
0.87839      1.62814      18.73835
0.87839      1.63819      18.59405
0.87839      1.64824      18.45166
0.87839      1.65829      18.31115
0.87839      1.66834      18.17248
0.87839      1.67839      18.03562
0.87839      1.68844      17.90054
0.87839      1.69849      17.76720
0.87839      1.70854      17.63557
0.87839      1.71859      17.50562
0.87839      1.72864      17.37733
0.87839      1.73869      17.25067
0.87839      1.74874      17.12560
0.87839      1.75879      17.00210
0.87839      1.76884      16.88014
0.87839      1.77889      16.75970
0.87839      1.78894      16.64075
0.87839      1.79899      16.52326
0.87839      1.80905      16.40721
0.87839      1.81910      16.29257
0.87839      1.82915      16.17933
0.87839      1.83920      16.06745
0.87839      1.84925      15.95692
0.87839      1.85930      15.84772
0.87839      1.86935      15.73981
0.87839      1.87940      15.63318
0.87839      1.88945      15.52782
0.87839      1.89950      15.42369
0.87839      1.90955      15.32078
0.87839      1.91960      15.21906
0.87839      1.92965      15.11853
0.87839      1.93970      15.01916
0.87839      1.94975      14.92093
0.87839      1.95980      14.82382
0.87839      1.96985      14.72782
0.87839      1.97990      14.63291
0.87839      1.98995      14.53907
0.87839      2.00000      14.44628
0.88317      0.00000      258.79894
0.88317      0.01005      250.06680
0.88317      0.02010      241.75707
0.88317      0.03015      233.84401
0.88317      0.04020      226.30374
0.88317      0.05025      219.11408
0.88317      0.06030      212.25443
0.88317      0.07035      205.70564
0.88317      0.08040      199.44987
0.88317      0.09045      193.47051
0.88317      0.10050      187.75207
0.88317      0.11055      182.28010
0.88317      0.12060      177.04111
0.88317      0.13065      172.02247
0.88317      0.14070      167.21240
0.88317      0.15075      162.59985
0.88317      0.16080      158.17449
0.88317      0.17085      153.92663
0.88317      0.18090      149.84716
0.88317      0.19095      145.92757
0.88317      0.20101      142.15984
0.88317      0.21106      138.53644
0.88317      0.22111      135.05028
0.88317      0.23116      131.69471
0.88317      0.24121      128.46344
0.88317      0.25126      125.35057
0.88317      0.26131      122.35051
0.88317      0.27136      119.45802
0.88317      0.28141      116.66813
0.88317      0.29146      113.97616
0.88317      0.30151      111.37766
0.88317      0.31156      108.86847
0.88317      0.32161      106.44461
0.88317      0.33166      104.10235
0.88317      0.34171      101.83812
0.88317      0.35176      99.64857
0.88317      0.36181      97.53051
0.88317      0.37186      95.48092
0.88317      0.38191      93.49693
0.88317      0.39196      91.57581
0.88317      0.40201      89.71499
0.88317      0.41206      87.91199
0.88317      0.42211      86.16450
0.88317      0.43216      84.47028
0.88317      0.44221      82.82723
0.88317      0.45226      81.23332
0.88317      0.46231      79.68666
0.88317      0.47236      78.18540
0.88317      0.48241      76.72782
0.88317      0.49246      75.31226
0.88317      0.50251      73.93712
0.88317      0.51256      72.60092
0.88317      0.52261      71.30219
0.88317      0.53266      70.03957
0.88317      0.54271      68.81175
0.88317      0.55276      67.61747
0.88317      0.56281      66.45552
0.88317      0.57286      65.32476
0.88317      0.58291      64.22410
0.88317      0.59296      63.15247
0.88317      0.60302      62.10888
0.88317      0.61307      61.09235
0.88317      0.62312      60.10198
0.88317      0.63317      59.13686
0.88317      0.64322      58.19616
0.88317      0.65327      57.27905
0.88317      0.66332      56.38477
0.88317      0.67337      55.51256
0.88317      0.68342      54.66170
0.88317      0.69347      53.83150
0.88317      0.70352      53.02131
0.88317      0.71357      52.23047
0.88317      0.72362      51.45839
0.88317      0.73367      50.70448
0.88317      0.74372      49.96816
0.88317      0.75377      49.24889
0.88317      0.76382      48.54616
0.88317      0.77387      47.85945
0.88317      0.78392      47.18829
0.88317      0.79397      46.53220
0.88317      0.80402      45.89074
0.88317      0.81407      45.26347
0.88317      0.82412      44.64998
0.88317      0.83417      44.04987
0.88317      0.84422      43.46274
0.88317      0.85427      42.88822
0.88317      0.86432      42.32596
0.88317      0.87437      41.77560
0.88317      0.88442      41.23681
0.88317      0.89447      40.70927
0.88317      0.90452      40.19265
0.88317      0.91457      39.68667
0.88317      0.92462      39.19103
0.88317      0.93467      38.70544
0.88317      0.94472      38.22963
0.88317      0.95477      37.76334
0.88317      0.96482      37.30632
0.88317      0.97487      36.85832
0.88317      0.98492      36.41910
0.88317      0.99497      35.98843
0.88317      1.00503      35.56609
0.88317      1.01508      35.15186
0.88317      1.02513      34.74553
0.88317      1.03518      34.34690
0.88317      1.04523      33.95578
0.88317      1.05528      33.57198
0.88317      1.06533      33.19530
0.88317      1.07538      32.82558
0.88317      1.08543      32.46264
0.88317      1.09548      32.10632
0.88317      1.10553      31.75645
0.88317      1.11558      31.41288
0.88317      1.12563      31.07544
0.88317      1.13568      30.74400
0.88317      1.14573      30.41842
0.88317      1.15578      30.09854
0.88317      1.16583      29.78425
0.88317      1.17588      29.47540
0.88317      1.18593      29.17187
0.88317      1.19598      28.87353
0.88317      1.20603      28.58027
0.88317      1.21608      28.29197
0.88317      1.22613      28.00851
0.88317      1.23618      27.72979
0.88317      1.24623      27.45570
0.88317      1.25628      27.18613
0.88317      1.26633      26.92099
0.88317      1.27638      26.66017
0.88317      1.28643      26.40358
0.88317      1.29648      26.15113
0.88317      1.30653      25.90273
0.88317      1.31658      25.65828
0.88317      1.32663      25.41771
0.88317      1.33668      25.18093
0.88317      1.34673      24.94786
0.88317      1.35678      24.71842
0.88317      1.36683      24.49253
0.88317      1.37688      24.27012
0.88317      1.38693      24.05111
0.88317      1.39698      23.83545
0.88317      1.40704      23.62304
0.88317      1.41709      23.41384
0.88317      1.42714      23.20777
0.88317      1.43719      23.00477
0.88317      1.44724      22.80478
0.88317      1.45729      22.60773
0.88317      1.46734      22.41358
0.88317      1.47739      22.22225
0.88317      1.48744      22.03369
0.88317      1.49749      21.84786
0.88317      1.50754      21.66469
0.88317      1.51759      21.48413
0.88317      1.52764      21.30614
0.88317      1.53769      21.13066
0.88317      1.54774      20.95764
0.88317      1.55779      20.78704
0.88317      1.56784      20.61881
0.88317      1.57789      20.45291
0.88317      1.58794      20.28929
0.88317      1.59799      20.12791
0.88317      1.60804      19.96873
0.88317      1.61809      19.81170
0.88317      1.62814      19.65679
0.88317      1.63819      19.50396
0.88317      1.64824      19.35317
0.88317      1.65829      19.20438
0.88317      1.66834      19.05755
0.88317      1.67839      18.91265
0.88317      1.68844      18.76965
0.88317      1.69849      18.62851
0.88317      1.70854      18.48920
0.88317      1.71859      18.35169
0.88317      1.72864      18.21594
0.88317      1.73869      18.08192
0.88317      1.74874      17.94960
0.88317      1.75879      17.81896
0.88317      1.76884      17.68996
0.88317      1.77889      17.56257
0.88317      1.78894      17.43677
0.88317      1.79899      17.31254
0.88317      1.80905      17.18983
0.88317      1.81910      17.06864
0.88317      1.82915      16.94892
0.88317      1.83920      16.83066
0.88317      1.84925      16.71384
0.88317      1.85930      16.59843
0.88317      1.86935      16.48440
0.88317      1.87940      16.37173
0.88317      1.88945      16.26040
0.88317      1.89950      16.15039
0.88317      1.90955      16.04168
0.88317      1.91960      15.93424
0.88317      1.92965      15.82806
0.88317      1.93970      15.72312
0.88317      1.94975      15.61938
0.88317      1.95980      15.51685
0.88317      1.96985      15.41549
0.88317      1.97990      15.31528
0.88317      1.98995      15.21622
0.88317      2.00000      15.11828
0.88794      0.00000      282.83939
0.88794      0.01005      273.10878
0.88794      0.02010      263.85620
0.88794      0.03015      255.05211
0.88794      0.04020      246.66915
0.88794      0.05025      238.68195
0.88794      0.06030      231.06693
0.88794      0.07035      223.80221
0.88794      0.08040      216.86743
0.88794      0.09045      210.24364
0.88794      0.10050      203.91319
0.88794      0.11055      197.85961
0.88794      0.12060      192.06756
0.88794      0.13065      186.52270
0.88794      0.14070      181.21162
0.88794      0.15075      176.12180
0.88794      0.16080      171.24150
0.88794      0.17085      166.55975
0.88794      0.18090      162.06624
0.88794      0.19095      157.75133
0.88794      0.20101      153.60595
0.88794      0.21106      149.62160
0.88794      0.22111      145.79027
0.88794      0.23116      142.10444
0.88794      0.24121      138.55704
0.88794      0.25126      135.14141
0.88794      0.26131      131.85126
0.88794      0.27136      128.68068
0.88794      0.28141      125.62410
0.88794      0.29146      122.67623
0.88794      0.30151      119.83210
0.88794      0.31156      117.08702
0.88794      0.32161      114.43654
0.88794      0.33166      111.87646
0.88794      0.34171      109.40280
0.88794      0.35176      107.01179
0.88794      0.36181      104.69986
0.88794      0.37186      102.46364
0.88794      0.38191      100.29992
0.88794      0.39196      98.20565
0.88794      0.40201      96.17795
0.88794      0.41206      94.21407
0.88794      0.42211      92.31140
0.88794      0.43216      90.46748
0.88794      0.44221      88.67994
0.88794      0.45226      86.94654
0.88794      0.46231      85.26515
0.88794      0.47236      83.63375
0.88794      0.48241      82.05038
0.88794      0.49246      80.51322
0.88794      0.50251      79.02051
0.88794      0.51256      77.57056
0.88794      0.52261      76.16177
0.88794      0.53266      74.79263
0.88794      0.54271      73.46168
0.88794      0.55276      72.16751
0.88794      0.56281      70.90880
0.88794      0.57286      69.68428
0.88794      0.58291      68.49273
0.88794      0.59296      67.33299
0.88794      0.60302      66.20394
0.88794      0.61307      65.10452
0.88794      0.62312      64.03371
0.88794      0.63317      62.99053
0.88794      0.64322      61.97404
0.88794      0.65327      60.98334
0.88794      0.66332      60.01758
0.88794      0.67337      59.07592
0.88794      0.68342      58.15758
0.88794      0.69347      57.26179
0.88794      0.70352      56.38783
0.88794      0.71357      55.53498
0.88794      0.72362      54.70259
0.88794      0.73367      53.88999
0.88794      0.74372      53.09657
0.88794      0.75377      52.32173
0.88794      0.76382      51.56490
0.88794      0.77387      50.82551
0.88794      0.78392      50.10305
0.88794      0.79397      49.39698
0.88794      0.80402      48.70683
0.88794      0.81407      48.03212
0.88794      0.82412      47.37238
0.88794      0.83417      46.72718
0.88794      0.84422      46.09610
0.88794      0.85427      45.47871
0.88794      0.86432      44.87463
0.88794      0.87437      44.28347
0.88794      0.88442      43.70487
0.88794      0.89447      43.13847
0.88794      0.90452      42.58393
0.88794      0.91457      42.04092
0.88794      0.92462      41.50912
0.88794      0.93467      40.98822
0.88794      0.94472      40.47792
0.88794      0.95477      39.97794
0.88794      0.96482      39.48799
0.88794      0.97487      39.00781
0.88794      0.98492      38.53714
0.88794      0.99497      38.07572
0.88794      1.00503      37.62332
0.88794      1.01508      37.17969
0.88794      1.02513      36.74461
0.88794      1.03518      36.31786
0.88794      1.04523      35.89922
0.88794      1.05528      35.48849
0.88794      1.06533      35.08547
0.88794      1.07538      34.68996
0.88794      1.08543      34.30177
0.88794      1.09548      33.92073
0.88794      1.10553      33.54666
0.88794      1.11558      33.17938
0.88794      1.12563      32.81873
0.88794      1.13568      32.46456
0.88794      1.14573      32.11669
0.88794      1.15578      31.77499
0.88794      1.16583      31.43930
0.88794      1.17588      31.10948
0.88794      1.18593      30.78540
0.88794      1.19598      30.46691
0.88794      1.20603      30.15390
0.88794      1.21608      29.84623
0.88794      1.22613      29.54377
0.88794      1.23618      29.24642
0.88794      1.24623      28.95405
0.88794      1.25628      28.66655
0.88794      1.26633      28.38382
0.88794      1.27638      28.10573
0.88794      1.28643      27.83220
0.88794      1.29648      27.56312
0.88794      1.30653      27.29840
0.88794      1.31658      27.03793
0.88794      1.32663      26.78162
0.88794      1.33668      26.52939
0.88794      1.34673      26.28114
0.88794      1.35678      26.03680
0.88794      1.36683      25.79628
0.88794      1.37688      25.55949
0.88794      1.38693      25.32636
0.88794      1.39698      25.09681
0.88794      1.40704      24.87077
0.88794      1.41709      24.64817
0.88794      1.42714      24.42892
0.88794      1.43719      24.21297
0.88794      1.44724      24.00025
0.88794      1.45729      23.79069
0.88794      1.46734      23.58423
0.88794      1.47739      23.38081
0.88794      1.48744      23.18035
0.88794      1.49749      22.98282
0.88794      1.50754      22.78814
0.88794      1.51759      22.59626
0.88794      1.52764      22.40713
0.88794      1.53769      22.22069
0.88794      1.54774      22.03689
0.88794      1.55779      21.85568
0.88794      1.56784      21.67702
0.88794      1.57789      21.50084
0.88794      1.58794      21.32710
0.88794      1.59799      21.15577
0.88794      1.60804      20.98678
0.88794      1.61809      20.82011
0.88794      1.62814      20.65570
0.88794      1.63819      20.49351
0.88794      1.64824      20.33350
0.88794      1.65829      20.17564
0.88794      1.66834      20.01988
0.88794      1.67839      19.86618
0.88794      1.68844      19.71451
0.88794      1.69849      19.56483
0.88794      1.70854      19.41710
0.88794      1.71859      19.27130
0.88794      1.72864      19.12738
0.88794      1.73869      18.98531
0.88794      1.74874      18.84505
0.88794      1.75879      18.70659
0.88794      1.76884      18.56988
0.88794      1.77889      18.43490
0.88794      1.78894      18.30161
0.88794      1.79899      18.16999
0.88794      1.80905      18.04001
0.88794      1.81910      17.91164
0.88794      1.82915      17.78484
0.88794      1.83920      17.65961
0.88794      1.84925      17.53590
0.88794      1.85930      17.41370
0.88794      1.86935      17.29297
0.88794      1.87940      17.17370
0.88794      1.88945      17.05586
0.88794      1.89950      16.93942
0.88794      1.90955      16.82437
0.88794      1.91960      16.71067
0.88794      1.92965      16.59832
0.88794      1.93970      16.48728
0.88794      1.94975      16.37754
0.88794      1.95980      16.26907
0.88794      1.96985      16.16185
0.88794      1.97990      16.05587
0.88794      1.98995      15.95111
0.88794      2.00000      15.84753
0.89271      0.00000      310.22909
0.89271      0.01005      299.34088
0.89271      0.02010      288.99610
0.89271      0.03015      279.16072
0.89271      0.04020      269.80322
0.89271      0.05025      260.89442
0.89271      0.06030      252.40724
0.89271      0.07035      244.31653
0.89271      0.08040      236.59896
0.89271      0.09045      229.23279
0.89271      0.10050      222.19783
0.89271      0.11055      215.47523
0.89271      0.12060      209.04745
0.89271      0.13065      202.89811
0.89271      0.14070      197.01192
0.89271      0.15075      191.37460
0.89271      0.16080      185.97278
0.89271      0.17085      180.79395
0.89271      0.18090      175.82641
0.89271      0.19095      171.05918
0.89271      0.20101      166.48197
0.89271      0.21106      162.08513
0.89271      0.22111      157.85957
0.89271      0.23116      153.79679
0.89271      0.24121      149.88876
0.89271      0.25126      146.12794
0.89271      0.26131      142.50723
0.89271      0.27136      139.01995
0.89271      0.28141      135.65979
0.89271      0.29146      132.42081
0.89271      0.30151      129.29739
0.89271      0.31156      126.28423
0.89271      0.32161      123.37633
0.89271      0.33166      120.56896
0.89271      0.34171      117.85764
0.89271      0.35176      115.23813
0.89271      0.36181      112.70643
0.89271      0.37186      110.25874
0.89271      0.38191      107.89145
0.89271      0.39196      105.60116
0.89271      0.40201      103.38462
0.89271      0.41206      101.23876
0.89271      0.42211      99.16066
0.89271      0.43216      97.14755
0.89271      0.44221      95.19680
0.89271      0.45226      93.30589
0.89271      0.46231      91.47245
0.89271      0.47236      89.69420
0.89271      0.48241      87.96899
0.89271      0.49246      86.29475
0.89271      0.50251      84.66953
0.89271      0.51256      83.09145
0.89271      0.52261      81.55874
0.89271      0.53266      80.06970
0.89271      0.54271      78.62269
0.89271      0.55276      77.21618
0.89271      0.56281      75.84867
0.89271      0.57286      74.51876
0.89271      0.58291      73.22510
0.89271      0.59296      71.96639
0.89271      0.60302      70.74140
0.89271      0.61307      69.54893
0.89271      0.62312      68.38787
0.89271      0.63317      67.25712
0.89271      0.64322      66.15564
0.89271      0.65327      65.08245
0.89271      0.66332      64.03658
0.89271      0.67337      63.01713
0.89271      0.68342      62.02321
0.89271      0.69347      61.05398
0.89271      0.70352      60.10864
0.89271      0.71357      59.18641
0.89271      0.72362      58.28655
0.89271      0.73367      57.40833
0.89271      0.74372      56.55108
0.89271      0.75377      55.71413
0.89271      0.76382      54.89684
0.89271      0.77387      54.09862
0.89271      0.78392      53.31886
0.89271      0.79397      52.55700
0.89271      0.80402      51.81251
0.89271      0.81407      51.08485
0.89271      0.82412      50.37352
0.89271      0.83417      49.67804
0.89271      0.84422      48.99794
0.89271      0.85427      48.33276
0.89271      0.86432      47.68208
0.89271      0.87437      47.04546
0.89271      0.88442      46.42252
0.89271      0.89447      45.81285
0.89271      0.90452      45.21609
0.89271      0.91457      44.63187
0.89271      0.92462      44.05983
0.89271      0.93467      43.49964
0.89271      0.94472      42.95098
0.89271      0.95477      42.41352
0.89271      0.96482      41.88697
0.89271      0.97487      41.37102
0.89271      0.98492      40.86539
0.89271      0.99497      40.36981
0.89271      1.00503      39.88401
0.89271      1.01508      39.40772
0.89271      1.02513      38.94072
0.89271      1.03518      38.48274
0.89271      1.04523      38.03356
0.89271      1.05528      37.59295
0.89271      1.06533      37.16069
0.89271      1.07538      36.73657
0.89271      1.08543      36.32039
0.89271      1.09548      35.91194
0.89271      1.10553      35.51103
0.89271      1.11558      35.11748
0.89271      1.12563      34.73111
0.89271      1.13568      34.35173
0.89271      1.14573      33.97918
0.89271      1.15578      33.61330
0.89271      1.16583      33.25392
0.89271      1.17588      32.90088
0.89271      1.18593      32.55405
0.89271      1.19598      32.21326
0.89271      1.20603      31.87839
0.89271      1.21608      31.54928
0.89271      1.22613      31.22581
0.89271      1.23618      30.90785
0.89271      1.24623      30.59527
0.89271      1.25628      30.28794
0.89271      1.26633      29.98575
0.89271      1.27638      29.68859
0.89271      1.28643      29.39633
0.89271      1.29648      29.10887
0.89271      1.30653      28.82611
0.89271      1.31658      28.54794
0.89271      1.32663      28.27425
0.89271      1.33668      28.00496
0.89271      1.34673      27.73996
0.89271      1.35678      27.47917
0.89271      1.36683      27.22249
0.89271      1.37688      26.96983
0.89271      1.38693      26.72111
0.89271      1.39698      26.47625
0.89271      1.40704      26.23516
0.89271      1.41709      25.99777
0.89271      1.42714      25.76400
0.89271      1.43719      25.53377
0.89271      1.44724      25.30701
0.89271      1.45729      25.08366
0.89271      1.46734      24.86363
0.89271      1.47739      24.64687
0.89271      1.48744      24.43331
0.89271      1.49749      24.22288
0.89271      1.50754      24.01552
0.89271      1.51759      23.81117
0.89271      1.52764      23.60977
0.89271      1.53769      23.41126
0.89271      1.54774      23.21559
0.89271      1.55779      23.02270
0.89271      1.56784      22.83254
0.89271      1.57789      22.64505
0.89271      1.58794      22.46018
0.89271      1.59799      22.27789
0.89271      1.60804      22.09812
0.89271      1.61809      21.92083
0.89271      1.62814      21.74597
0.89271      1.63819      21.57349
0.89271      1.64824      21.40335
0.89271      1.65829      21.23551
0.89271      1.66834      21.06992
0.89271      1.67839      20.90655
0.89271      1.68844      20.74534
0.89271      1.69849      20.58627
0.89271      1.70854      20.42930
0.89271      1.71859      20.27438
